symbol,timestamp,open,high,low,close,volume
SPY,2019-03-26,158.46554144394136,160.35400176430528,157.54231971500835,159.21248502308003,796941
SPY,2019-03-27,159.21248502308003,159.77784022479378,158.228765277845,159.0169508335904,774187
SPY,2019-03-28,159.0169508335904,159.76626688926854,157.60120829429832,159.63219260664167,1090454
SPY,2019-03-29,159.63219260664167,162.6142689744656,158.56150832151462,162.38686365892335,961201
SPY,2019-04-01,162.38686365892335,162.41424674477256,161.6438249191717,161.88926626850233,694962
SPY,2019-04-02,161.88926626850233,162.05118482057844,160.536361176825,161.65486741297394,938938
SPY,2019-04-03,161.65486741297394,162.09819102940014,160.12696791253447,161.8704266632941,933323
SPY,2019-04-04,161.8704266632941,163.37871675353074,160.57058368148674,161.4147624023991,1016072
SPY,2019-04-05,161.4147624023991,161.53880877866996,160.66691185132458,161.30073411670458,930022
SPY,2019-04-08,161.30073411670458,161.91968080149562,160.6092397112712,160.8008452476724,1406231
SPY,2019-04-09,160.8008452476724,162.09931003354058,160.0414277637596,160.2581606245197,950565
SPY,2019-04-10,160.2581606245197,160.6203094271771,156.5898076653761,157.59759454388296,1207434
SPY,2019-04-11,157.59759454388296,158.5319150427983,153.34333684780364,154.10038214064,804585
SPY,2019-04-12,154.10038214064,156.05241388693818,154.05924788125225,155.0145933907413,638482
SPY,2019-04-15,155.0145933907413,155.30354898541734,153.15972145259568,154.02303401071762,989357
SPY,2019-04-16,154.02303401071762,154.9209982843204,153.66580047503362,153.89212948297472,856472
SPY,2019-04-17,153.89212948297472,156.56163563125097,153.87907017827132,155.16001160951004,1168208
SPY,2019-04-18,155.16001160951004,157.175778194816,153.77227620867717,156.12880954441755,900526
SPY,2019-04-19,156.12880954441755,157.30607568330387,156.07311150284193,156.41599581652412,877661
SPY,2019-04-22,156.41599581652412,160.61722091315846,155.98846462721852,160.31055775864087,1060248
SPY,2019-04-23,160.31055775864087,161.68604423873396,159.0559098617492,159.60235923790026,1435458
SPY,2019-04-24,159.60235923790026,159.64622625728907,158.64676930252529,159.0821700687053,1052236
SPY,2019-04-25,159.0821700687053,161.56129790193367,157.52060449010654,160.42123671704917,885619
SPY,2019-04-26,160.42123671704917,161.54246511449503,157.8791010517811,159.47296809107868,1331773
SPY,2019-04-29,159.47296809107868,162.63478467630492,159.29172505139198,161.12286408822843,1158134
SPY,2019-04-30,161.12286408822843,164.02250474985064,160.78294432629835,162.4719076320398,1091915
SPY,2019-05-01,162.4719076320398,166.24184179616148,161.49630791630435,165.83146244125925,1008781
SPY,2019-05-02,165.83146244125925,166.5636393526348,163.67557089501298,164.54633380134015,759836
SPY,2019-05-03,164.54633380134015,165.03765065295556,163.70597088272262,163.96662057528587,401258
SPY,2019-05-06,163.96662057528587,166.6008216878677,163.78862602369267,166.31933021739164,1079325
SPY,2019-05-07,166.31933021739164,167.9018577117368,163.8380697207691,165.01681448113663,1213192
SPY,2019-05-08,165.01681448113663,165.88100487565066,162.985616079318,163.1147126775796,801997
SPY,2019-05-09,163.1147126775796,163.3405716887158,162.01610812895746,163.32331311369978,1308818
SPY,2019-05-10,163.32331311369978,164.38508276600862,162.42212409711394,164.03385962784822,458486
SPY,2019-05-13,164.03385962784822,164.44156465535178,161.9158405845098,162.53135716713902,837566
SPY,2019-05-14,162.53135716713902,163.98112939645253,161.68322389098446,162.94334490752445,717839
SPY,2019-05-15,162.94334490752445,163.7388658618898,160.2133254494264,160.85871446351987,943097
SPY,2019-05-16,160.85871446351987,162.19005206791627,160.71632385351165,161.97301037011118,1144127
SPY,2019-05-17,161.97301037011118,163.57048083858345,161.87882124956585,162.17930523817202,1177852
SPY,2019-05-20,162.17930523817202,167.82168684573958,162.02100202120008,166.38956844816806,1342460
SPY,2019-05-21,166.38956844816806,167.83023834256457,164.0485207570878,165.6033429128961,709779
SPY,2019-05-22,165.6033429128961,166.97771491564737,163.5405406352278,165.01354426121824,810603
SPY,2019-05-23,165.01354426121824,167.36219640069982,164.2483240878939,165.8408356190164,763761
SPY,2019-05-24,165.8408356190164,166.46405702518456,164.79925397505176,165.75676115991203,810737
SPY,2019-05-27,165.75676115991203,167.40437960882147,164.3978451865588,165.2962970726272,991667
SPY,2019-05-28,165.2962970726272,166.64731255585173,164.9834943229509,166.38797963916542,992918
SPY,2019-05-29,166.38797963916542,167.71779747405245,165.00442268775043,165.45368484079913,1157508
SPY,2019-05-30,165.45368484079913,165.8934958579802,164.19980022371294,165.56784636490443,895749
SPY,2019-05-31,165.56784636490443,168.01255627992717,165.26853950972904,166.7072578601651,1042545
SPY,2019-06-03,166.7072578601651,168.82366028548603,165.3198152247764,167.70181623253612,1231503
SPY,2019-06-04,167.70181623253612,168.7694748117143,165.40038112251875,165.89467663580157,1489717
SPY,2019-06-05,165.89467663580157,167.08290996528228,165.76210172356787,166.69310086752554,765171
SPY,2019-06-06,166.69310086752554,169.586634625152,165.88296664933415,168.95276373133433,857337
SPY,2019-06-07,168.95276373133433,172.58061579521043,167.32445165080827,171.96816979636517,785906
SPY,2019-06-10,171.96816979636517,172.89065933195545,170.61007293328805,171.88562341230332,1161972
SPY,2019-06-11,171.88562341230332,174.3375026248202,170.1704030606288,173.09755115845067,1065778
SPY,2019-06-12,173.09755115845067,176.16590209532507,171.90077815274202,174.94542191112154,907416
SPY,2019-06-13,174.94542191112154,178.51974953538945,174.56308138303413,176.92674355926144,867970
SPY,2019-06-14,176.92674355926144,178.67751882268178,173.75382738697053,174.5898207417839,1318984
SPY,2019-06-17,174.5898207417839,175.73135601450574,173.5375804334635,173.66972463516294,734624
SPY,2019-06-18,173.66972463516294,176.41360793493888,173.55219619039815,174.9261014622037,1032358
SPY,2019-06-19,174.9261014622037,175.65807831614688,174.51826597332033,175.62007531738,932594
SPY,2019-06-20,175.62007531738,177.96154746190518,174.3096852405784,176.57939746084034,1296566
SPY,2019-06-21,176.57939746084034,178.32845349688023,176.28163478211044,177.18685954590248,699368
SPY,2019-06-24,177.18685954590248,177.35824559013938,175.52615436304492,177.25607041304326,1087968
SPY,2019-06-25,177.25607041304326,181.26323806883192,175.7764467161594,180.31626072220422,1145207
SPY,2019-06-26,180.31626072220422,181.58912523252272,178.24641359221948,178.95087772696198,988426
SPY,2019-06-27,178.95087772696198,181.1676344048223,177.94120470476747,180.45476493476124,1104102
SPY,2019-06-28,180.45476493476124,181.62835766563043,179.5729837388836,181.60631527481615,737870
SPY,2019-07-01,181.60631527481615,183.59633282584133,180.21668154233842,182.89887391050726,1045637
SPY,2019-07-02,182.89887391050726,185.02144498567193,182.31525212717867,184.28728558083915,1032444
SPY,2019-07-03,184.28728558083915,184.29470365797619,183.3637813474413,184.10322306396964,1222458
SPY,2019-07-04,184.10322306396964,186.3061504433328,183.20566909352857,185.0490037705551,766499
SPY,2019-07-05,185.0490037705551,186.90804248276854,183.71605087144513,185.34734594552376,934534
SPY,2019-07-08,185.34734594552376,186.9948761501069,183.9997722278037,184.59452369339866,1100514
SPY,2019-07-09,184.59452369339866,185.42822314927068,184.12981719863183,185.00006523194273,1096393
SPY,2019-07-10,185.00006523194273,187.12124675254907,183.4720134044146,186.84173589494483,984120
SPY,2019-07-11,186.84173589494483,190.3501170379242,186.04299892366612,188.61435346841205,878438
SPY,2019-07-12,188.61435346841205,191.93194034521025,187.3233843208325,190.92104608731822,895248
SPY,2019-07-15,190.92104608731822,192.5339286804279,188.65527249874225,189.02533706297635,1073810
SPY,2019-07-16,189.02533706297635,190.4261606479185,188.48726624595713,189.03884056491532,1014854
SPY,2019-07-17,189.03884056491532,190.452647410601,185.90687643352956,186.94783021488178,778247
SPY,2019-07-18,186.94783021488178,188.2414952201161,184.9787772800261,186.38213898553985,1140194
SPY,2019-07-19,186.38213898553985,187.28202455890656,185.23408727197867,185.8952933889704,781790
SPY,2019-07-22,185.8952933889704,188.58446361529818,184.57656938181162,188.17825000583193,775166
SPY,2019-07-23,188.17825000583193,189.62432664504723,188.04853365329308,188.47194464881568,1141558
SPY,2019-07-24,188.47194464881568,189.63114354107256,185.94523537949286,187.7838499067451,1141029
SPY,2019-07-25,187.7838499067451,191.65375934410648,187.67049260176387,190.8040713818733,1132461
SPY,2019-07-26,190.8040713818733,191.78532233313413,189.61556267667567,190.7546554455029,1016063
SPY,2019-07-29,190.7546554455029,191.6470329943077,186.38421084868412,186.96645384041614,891440
SPY,2019-07-30,186.96645384041614,188.02506692040086,182.90811313425803,183.34433360400902,825681
SPY,2019-07-31,183.34433360400902,183.79315974121045,182.46965875116862,183.43699466162866,1060592
SPY,2019-08-01,183.43699466162866,184.7834861470339,181.93744044930082,184.4707013256656,1384444
SPY,2019-08-02,184.4707013256656,185.99834967493857,180.76691164825013,181.9285711411651,818386
SPY,2019-08-05,181.9285711411651,183.84607423762043,180.40683707373108,182.494125530998,1159977
SPY,2019-08-06,182.494125530998,183.42225036215603,181.234131453946,181.38369696423894,1034784
SPY,2019-08-07,181.38369696423894,183.81073577092832,181.05151925683285,182.07452131727666,1335756
SPY,2019-08-08,182.07452131727666,183.1925771987961,178.48168443054348,179.78087035506613,1096301
SPY,2019-08-09,179.78087035506613,182.91630636034148,179.6419505730446,181.36823735693736,1117538
SPY,2019-08-12,181.36823735693736,184.7301576967104,181.02241175324454,183.8136878547187,782504
SPY,2019-08-13,183.8136878547187,184.5306315969201,178.47606810758504,179.93308293555228,1246129
SPY,2019-08-14,179.93308293555228,180.03755809127432,177.82018621465093,179.35591051183025,985530
SPY,2019-08-15,179.35591051183025,180.1930733711828,177.6724753693697,179.53889057833632,1025434
SPY,2019-08-16,179.53889057833632,182.71071798187373,178.8581880570519,181.3220588166987,1089189
SPY,2019-08-19,181.3220588166987,181.8515447956529,177.5574452196516,178.9499003148481,981566
SPY,2019-08-20,178.9499003148481,180.4287456941714,178.79509206431732,179.59332478631433,1108667
SPY,2019-08-21,179.59332478631433,180.4263176321302,178.309276127201,179.40205101661684,889652
SPY,2019-08-22,179.40205101661684,182.26448344429886,179.16803995984912,181.29461760097027,921439
SPY,2019-08-23,181.29461760097027,183.5249343355856,180.3617605416827,182.56203627886927,1184101
SPY,2019-08-26,182.56203627886927,184.77924815775629,182.39180645561217,183.1106611285527,867381
SPY,2019-08-27,183.1106611285527,184.55475993179337,181.9132205470157,184.0314776329926,946757
SPY,2019-08-28,184.0314776329926,189.265661556616,183.47939889695965,188.48197442548118,1171209
SPY,2019-08-29,188.48197442548118,191.33802147024159,188.02261156275867,190.11438107755197,1235268
SPY,2019-08-30,190.11438107755197,190.3081682912484,186.39028479787214,186.50726512170314,982132
SPY,2019-09-02,186.50726512170314,190.4079649614643,184.83475867662176,188.67456690634296,889696
SPY,2019-09-03,188.67456690634296,190.1802778402212,185.52837767022274,185.9257250682824,1029242
SPY,2019-09-04,185.9257250682824,186.8832098363279,183.77927647477068,184.37263834249393,845472
SPY,2019-09-05,184.37263834249393,185.9838841753082,183.11738328705658,184.16815998174124,762323
SPY,2019-09-06,184.16815998174124,184.4756726925342,182.80496181469462,183.86323654682695,1053633
SPY,2019-09-09,183.86323654682695,189.22827773172014,182.4818586366284,187.73647341741648,905830
SPY,2019-09-10,187.73647341741648,188.1239366089143,186.5349333736779,187.5682706854155,1121359
SPY,2019-09-11,187.5682706854155,187.95820271563414,186.2970885778593,187.03881666106372,877489
SPY,2019-09-12,187.03881666106372,190.57969717826577,185.80363767779008,189.23920436366726,1320398
SPY,2019-09-13,189.23920436366726,189.48431948968192,187.09110559157426,188.68163974233482,872748
SPY,2019-09-16,188.68163974233482,189.32562761388326,185.49639289089416,187.30692975546023,1128812
SPY,2019-09-17,187.30692975546023,190.32875005832923,186.9134860798107,189.8264861942428,1080988
SPY,2019-09-18,189.8264861942428,192.5181421333517,188.77743938606218,191.21600335339426,1208346
SPY,2019-09-19,191.21600335339426,194.96299415428896,190.5414535918915,194.43800671192417,1088207
SPY,2019-09-20,194.43800671192417,195.50024015299053,192.42041950694187,193.78200837190764,1150642
SPY,2019-09-23,193.78200837190764,197.72361727469033,192.3653148455598,196.14367387905514,950938
SPY,2019-09-24,196.14367387905514,197.33766021161878,190.6734033154806,192.35889677543804,917312
SPY,2019-09-25,192.35889677543804,194.23942691111387,188.86423630407054,190.1534730774505,513975
SPY,2019-09-26,190.1534730774505,191.2285725956436,189.3708901240213,189.5530050229489,985682
SPY,2019-09-27,189.5530050229489,191.48541852260902,188.73942309244518,190.60765282187828,1134137
SPY,2019-09-30,190.60765282187828,191.08230392670794,188.33669859550622,190.1223225682964,1114434
SPY,2019-10-01,190.1223225682964,191.5206349473889,189.84988490124064,191.14752679893596,1094373
SPY,2019-10-02,191.14752679893596,192.5411896933374,189.37266702654523,189.85091717879448,1153638
SPY,2019-10-03,189.85091717879448,190.8064296769408,189.13637409087713,190.34045391637403,990991
SPY,2019-10-04,190.34045391637403,191.27292065021558,188.48638530971067,189.20287894704035,933998
SPY,2019-10-07,189.20287894704035,192.0861605769041,189.14196238953315,191.04639113857814,1113443
SPY,2019-10-08,191.04639113857814,192.22391765136848,188.77728130142052,190.0793819954753,1029752
SPY,2019-10-09,190.0793819954753,192.90601420184586,188.53387131900197,191.16434428420146,901423
SPY,2019-10-10,191.16434428420146,194.45633097478247,190.5513476629668,192.69354126775204,662624
SPY,2019-10-11,192.69354126775204,196.02289869630778,192.46634342012734,194.21663189603223,1133976
SPY,2019-10-14,194.21663189603223,195.23175960386757,192.891629190736,194.88635044635916,960855
SPY,2019-10-15,194.88635044635916,195.44229038626665,192.33155760440707,193.33763293009994,1012346
SPY,2019-10-16,193.33763293009994,195.52267871742475,192.37861468213245,194.3142709858598,1154545
SPY,2019-10-17,194.3142709858598,195.10916410020477,193.02932298884622,193.08438774820985,927782
SPY,2019-10-18,193.08438774820985,193.89264900804673,192.46092447438707,192.54621364959155,718637
SPY,2019-10-21,192.54621364959155,195.1603654671362,190.73018890353706,195.00805578238266,1440448
SPY,2019-10-22,195.00805578238266,198.5041313028089,194.86977962164764,197.70984149395363,844924
SPY,2019-10-23,197.70984149395363,202.1286953836153,197.28034953566512,201.3369449652193,966915
SPY,2019-10-24,201.3369449652193,204.83456564379102,200.5795856238523,202.9618468634409,1137988
SPY,2019-10-25,202.9618468634409,203.48362487702065,196.95923317731788,198.44965550219723,1020765
SPY,2019-10-28,198.44965550219723,199.25074448510526,195.48601661773134,196.88916938543932,626710
SPY,2019-10-29,196.88916938543932,198.39339945663738,195.35499890722107,197.46220207777418,1120783
SPY,2019-10-30,197.46220207777418,197.6511015021034,196.42125804070386,196.4957632293546,1034613
SPY,2019-10-31,196.4957632293546,199.7405768113322,195.74090474556374,199.11717445083866,965965
SPY,2019-11-01,199.11717445083866,199.35022414410327,196.753318852801,196.78492019419616,1172878
SPY,2019-11-04,196.78492019419616,197.8707598304506,196.12677035396425,196.25237203446983,878495
SPY,2019-11-05,196.25237203446983,197.49265188278264,194.6743494005325,195.88056191901472,945373
SPY,2019-11-06,195.88056191901472,196.60751325556606,192.63834096464063,192.82478270006217,1065518
SPY,2019-11-07,192.82478270006217,195.4134360332552,191.57593451141517,193.51756046547104,957456
SPY,2019-11-08,193.51756046547104,194.12472078493383,191.58864982737276,194.06029958454602,1134594
SPY,2019-11-11,194.06029958454602,195.2213317313619,193.29961986252394,194.7289863559734,870632
SPY,2019-11-12,194.7289863559734,195.21687215688485,192.51749248071744,193.16352050950138,1392413
SPY,2019-11-13,193.16352050950138,195.42642182212919,192.27777155925872,193.87808619078626,977927
SPY,2019-11-14,193.87808619078626,195.3462296838161,193.47004607203664,195.03966152321732,894001
SPY,2019-11-15,195.03966152321732,197.1026837398083,194.8012563672082,196.84327055111854,938370
SPY,2019-11-18,196.84327055111854,197.9627732319968,192.5384706859048,193.4119901861614,990336
SPY,2019-11-19,193.4119901861614,193.68479719922505,190.06745562918468,191.64097865049337,967627
SPY,2019-11-20,191.64097865049337,191.85841546599718,191.0788595220873,191.18098204006483,1084365
SPY,2019-11-21,191.18098204006483,194.91838333763897,189.8815710419069,194.1944071891638,1153501
SPY,2019-11-22,194.1944071891638,195.03424866049687,193.82098741716138,194.90780487704856,1031049
SPY,2019-11-25,194.90780487704856,195.85328367082013,194.3750977583389,195.68956310920868,1275246
SPY,2019-11-26,195.68956310920868,197.34026644764126,195.54678827027234,196.8323525803189,644359
SPY,2019-11-27,196.8323525803189,197.72277131541975,194.87010311642243,195.1192052399565,1211411
SPY,2019-11-28,195.1192052399565,197.55397430681393,194.15244506391343,195.78877089073015,1270690
SPY,2019-11-29,195.78877089073015,197.8956719331032,195.07288459451328,197.25835239342143,1024691
SPY,2019-12-02,197.25835239342143,198.9933564217911,195.73252118330294,197.5670723696676,891460
SPY,2019-12-03,197.5670723696676,197.9164958399005,195.99474065820615,197.30112536887066,768457
SPY,2019-12-04,197.30112536887066,198.97997311830943,195.00516481551597,195.90331807609562,804116
SPY,2019-12-05,195.90331807609562,196.1570921650768,193.9729950776996,195.99139450310585,911356
SPY,2019-12-06,195.99139450310585,197.09623264431178,192.9508863731826,193.09931622421414,1110424
SPY,2019-12-09,193.09931622421414,193.72837223572196,192.44432433980464,192.51187215705232,1167635
SPY,2019-12-10,192.51187215705232,194.4322829119722,190.7645748165108,193.54324902064684,1421388
SPY,2019-12-11,193.54324902064684,194.25443440306898,193.19393634290157,193.64621014009737,895028
SPY,2019-12-12,193.64621014009737,194.97773135890185,191.5763419564689,192.2477960403032,1130673
SPY,2019-12-13,192.2477960403032,193.86209616176842,191.2860485503059,193.78971253603135,1004100
SPY,2019-12-16,193.78971253603135,194.9482671775374,193.01904740742376,194.41000319665483,1217618
SPY,2019-12-17,194.41000319665483,195.9547733164146,194.2709245707309,195.8743348299996,1064873
SPY,2019-12-18,195.8743348299996,196.39326644114698,193.34931726913533,193.77809004631808,853321
SPY,2019-12-19,193.77809004631808,195.5878885248196,192.96910993393067,193.2477528327509,946690
SPY,2019-12-20,193.2477528327509,195.0507831086708,190.63510600817511,192.08673259516934,848367
SPY,2019-12-23,192.08673259516934,193.69317290845765,190.96062865778268,191.7433115905429,1033538
SPY,2019-12-24,191.7433115905429,194.39868633197725,190.25029817030088,192.8134074557533,681830
SPY,2019-12-25,192.8134074557533,192.8416132406556,190.38265978953754,192.07158685403923,700960
SPY,2019-12-26,192.07158685403923,192.81614342135492,191.36450682601972,192.1831166002749,998458
SPY,2019-12-27,192.1831166002749,193.89040161262736,192.06186567058288,192.11094502430674,953384
SPY,2019-12-30,192.11094502430674,192.8235295216003,191.07494457180374,191.40538806023892,983317
SPY,2019-12-31,191.40538806023892,193.36139385890755,190.88132395229493,192.52190359873885,930005
SPY,2020-01-01,192.52190359873885,193.02128925912083,189.51695658520308,190.5578751050718,1053427
SPY,2020-01-02,190.5578751050718,193.04366542936853,189.08678913675107,192.0995130311376,777562
SPY,2020-01-03,192.0995130311376,192.3899346829707,188.2632814878021,189.8012469465077,771602
SPY,2020-01-06,189.8012469465077,190.82194258847576,189.59973445404773,189.71269724430314,1322556
SPY,2020-01-07,189.71269724430314,193.60580371040578,189.20937737358673,192.50117886659527,1054102
SPY,2020-01-08,192.50117886659527,193.55006636217445,189.43051247308037,190.35863524454325,1281361
SPY,2020-01-09,190.35863524454325,194.95515634604055,190.3487127655087,193.24709146745224,840677
SPY,2020-01-10,193.24709146745224,194.73748317475474,191.59362187943637,193.3823911092435,1150728
SPY,2020-01-13,193.3823911092435,196.2484955717993,193.07458912519684,195.90053739097368,975406
SPY,2020-01-14,195.90053739097368,199.4441939071403,194.63944637360953,197.68004543392283,1073036
SPY,2020-01-15,197.68004543392283,199.61731070073222,193.10503568879173,193.72436412492073,1062013
SPY,2020-01-16,193.72436412492073,195.4266501518436,192.96209643033768,194.2446474971287,1333761
SPY,2020-01-17,194.2446474971287,196.31213475014215,194.22990157754165,194.48824801753764,1097797
SPY,2020-01-20,194.48824801753764,199.319060775728,192.7281743351967,197.84495722976465,1112152
SPY,2020-01-21,197.84495722976465,199.7730207437481,196.54990231281775,196.98734259898464,994302
SPY,2020-01-22,196.98734259898464,198.01571190108046,194.9328823456518,195.67636668634245,991086
SPY,2020-01-23,195.67636668634245,196.44231446861613,193.60034100843157,195.5359938345781,932759
SPY,2020-01-24,195.5359938345781,197.99923309067313,193.9873112049716,196.06346798495957,713287
SPY,2020-01-27,196.06346798495957,200.16491788998528,195.19853629959792,199.94409338112104,979446
SPY,2020-01-28,199.94409338112104,201.49798896598796,198.45300764550632,200.09194480509734,1277391
SPY,2020-01-29,200.09194480509734,202.21084598472922,199.6713813435704,201.2852910662856,928291
SPY,2020-01-30,201.2852910662856,202.7955596417848,199.81009954997563,200.9111591478898,1209758
SPY,2020-01-31,200.9111591478898,204.60641697368413,200.1264763007113,203.41750283391758,908700
SPY,2020-02-03,203.41750283391758,208.18679358765414,203.1089050250257,206.28443906032382,726757
SPY,2020-02-04,206.28443906032382,211.08805360169757,205.2001422137702,209.50090858882905,1076423
SPY,2020-02-05,209.50090858882905,214.20932104373145,207.9049032291254,212.4227866987009,1130266
SPY,2020-02-06,212.4227866987009,213.1930677323006,211.40869502586418,211.67918494260167,988979
SPY,2020-02-07,211.67918494260167,211.79216975363516,209.5561146795936,211.0089369289831,872938
SPY,2020-02-10,211.0089369289831,214.22101541853021,209.16143414042904,212.17420154175053,675535
SPY,2020-02-11,212.17420154175053,212.7362662643812,211.87779479310132,212.03977901321497,1026310
SPY,2020-02-12,212.03977901321497,212.5559805976268,206.71596693919562,208.78444676475416,1071295
SPY,2020-02-13,208.78444676475416,211.44348132781988,206.96590440357716,210.24093955605466,1098707
SPY,2020-02-14,210.24093955605466,211.94705981457662,208.98933414963986,211.35244383751126,1031218
SPY,2020-02-17,211.35244383751126,213.21172815695587,207.51614611057903,209.5695148459416,1317379
SPY,2020-02-18,209.5695148459416,210.55855287319136,202.77397625332028,204.5179761879018,971964
SPY,2020-02-19,204.5179761879018,205.62681111624514,203.75665847794352,203.79191472932786,1025884
SPY,2020-02-20,203.79191472932786,204.75382781480045,196.42295443729782,198.0043720052436,2168106
SPY,2020-02-21,198.0043720052436,198.5925973699008,189.26692338712357,189.71096560189392,3303323
SPY,2020-02-24,189.71096560189392,190.1590097503433,185.51081689759164,186.2128277674733,4970470
